discussion_title;word;n;tf;idf;tf_idf;date
BUSINESS OF THE HOUSE 2016-07-07;oil;2;0,0476190476190476;2,41591377830105;0,115043513252431;2016-07-07
BUSINESS OF THE HOUSE 2016-07-07;leadsom;1;0,0238095238095238;4,13071220639298;0,0983502906284042;2016-07-07
BUSINESS OF THE HOUSE 2016-07-07;northamptonshire;1;0,0238095238095238;4,13071220639298;0,0983502906284042;2016-07-07
BUSINESS OF THE HOUSE 2016-07-07;andrea;1;0,0238095238095238;3,93004151093082;0,0935724169269244;2016-07-07
BUSINESS OF THE HOUSE 2016-07-07;aberdeen;1;0,0238095238095238;3,23689433037088;0,0770689126278781;2016-07-07
BUSINESS OF THE HOUSE 2016-07-07;passing;1;0,0238095238095238;3,14988295338125;0,074997213175744;2016-07-07
BUSINESS OF THE HOUSE 2016-07-07;minute;1;0,0238095238095238;3,06984024570771;0,0730914344216122;2016-07-07
BUSINESS OF THE HOUSE 2016-07-07;ambitions;1;0,0238095238095238;2,89394957924405;0,0689035614105726;2016-07-07
BUSINESS OF THE HOUSE 2016-07-07;link;1;0,0238095238095238;2,89394957924405;0,0689035614105726;2016-07-07
BUSINESS OF THE HOUSE 2016-07-07;couple;1;0,0238095238095238;2,74441784527308;0,0653432820303115;2016-07-07
BUSINESS OF THE HOUSE 2016-07-07;industry;2;0,0476190476190476;1,31730148963294;0,0627286423634733;2016-07-07
BUSINESS OF THE HOUSE 2016-07-07;managed;1;0,0238095238095238;2,47778918201914;0,0589949805242651;2016-07-07
BUSINESS OF THE HOUSE 2016-09-08;chartists;2;0,0104712041884817;5,22932449506109;0,0547573245556135;2016-09-08
BUSINESS OF THE HOUSE 2016-09-08;human;6;0,031413612565445;1,7227665977411;0,0541183224421289;2016-09-08
BUSINESS OF THE HOUSE 2016-09-08;rights;6;0,031413612565445;1,68354588458782;0,0528862581545913;2016-09-08
BUSINESS OF THE HOUSE 2016-09-08;objectives;4;0,0209424083769634;2,25039933982348;0,0471287819858319;2016-09-08
BUSINESS OF THE HOUSE 2016-09-08;boundary;2;0,0104712041884817;4,02535169073515;0,0421502794841377;2016-09-08
BUSINESS OF THE HOUSE 2016-09-08;autobiography;1;0,00523560209424084;6,32793678372919;0,0331305590771162;2016-09-08
BUSINESS OF THE HOUSE 2016-09-08;disheartened;1;0,00523560209424084;6,32793678372919;0,0331305590771162;2016-09-08
BUSINESS OF THE HOUSE 2016-09-08;disparaging;1;0,00523560209424084;6,32793678372919;0,0331305590771162;2016-09-08
BUSINESS OF THE HOUSE 2016-09-08;electors;1;0,00523560209424084;6,32793678372919;0,0331305590771162;2016-09-08
BUSINESS OF THE HOUSE 2016-09-08;eurpoean;1;0,00523560209424084;6,32793678372919;0,0331305590771162;2016-09-08
BUSINESS OF THE HOUSE 2016-09-08;extradition;1;0,00523560209424084;6,32793678372919;0,0331305590771162;2016-09-08
BUSINESS OF THE HOUSE 2016-09-08;jurists;1;0,00523560209424084;6,32793678372919;0,0331305590771162;2016-09-08
BUSINESS OF THE HOUSE 2016-09-08;markets.i;1;0,00523560209424084;6,32793678372919;0,0331305590771162;2016-09-08
BUSINESS OF THE HOUSE 2016-09-08;practice.turning;1;0,00523560209424084;6,32793678372919;0,0331305590771162;2016-09-08
BUSINESS OF THE HOUSE 2016-09-08;rota;1;0,00523560209424084;6,32793678372919;0,0331305590771162;2016-09-08
BUSINESS OF THE HOUSE 2016-09-08;time.on;1;0,00523560209424084;6,32793678372919;0,0331305590771162;2016-09-08
BUSINESS OF THE HOUSE 2016-11-17;league;2;0,0512820512820513;3,93004151093082;0,201540590304145;2016-11-17
BUSINESS OF THE HOUSE 2016-11-17;pakistan’s;1;0,0256410256410256;6,32793678372919;0,16225478932639;2016-11-17
BUSINESS OF THE HOUSE 2016-11-17;gripped;1;0,0256410256410256;5,63478960316925;0,144481784696647;2016-11-17
BUSINESS OF THE HOUSE 2016-11-17;christians;1;0,0256410256410256;4,9416424226093;0,126708780066905;2016-11-17
BUSINESS OF THE HOUSE 2016-11-17;shrinking;1;0,0256410256410256;4,53617731450114;0,116312238833363;2016-11-17
BUSINESS OF THE HOUSE 2016-11-17;table;2;0,0512820512820513;2,2008023986841;0,11286166147098;2016-11-17
BUSINESS OF THE HOUSE 2016-11-17;exacerbated;1;0,0256410256410256;4,38202663467388;0,11235965729933;2016-11-17
BUSINESS OF THE HOUSE 2016-11-17;insecurity;1;0,0256410256410256;4,13071220639298;0,10591569759982;2016-11-17
BUSINESS OF THE HOUSE 2016-11-17;minorities;1;0,0256410256410256;4,13071220639298;0,10591569759982;2016-11-17
BUSINESS OF THE HOUSE 2016-11-17;persecution;1;0,0256410256410256;4,13071220639298;0,10591569759982;2016-11-17
BUSINESS OF THE HOUSE 2016-11-17;ethnic;1;0,0256410256410256;4,02535169073515;0,103214145916286;2016-11-17
BUSINESS OF THE HOUSE 2016-11-17;violent;1;0,0256410256410256;4,02535169073515;0,103214145916286;2016-11-17
BUSINESS OF THE HOUSE 2016-11-17;pakistan;1;0,0256410256410256;3,93004151093082;0,100770295152072;2016-11-17
BUSINESS OF THE HOUSE 2016-11-17;extremism;1;0,0256410256410256;3,84303013394119;0,0985392342036204;2016-11-17
BUSINESS OF THE HOUSE 2016-11-17;weak;1;0,0256410256410256;3,61988658262699;0,0928176046827432;2016-11-17
BUSINESS OF THE HOUSE 2016-12-08;agreeing;1;0,0188679245283019;4,02535169073515;0,0759500319006632;2016-12-08
BUSINESS OF THE HOUSE 2016-12-08;french;1;0,0188679245283019;3,43756502583303;0,0648597174685477;2016-12-08
BUSINESS OF THE HOUSE 2016-12-08;ultra;1;0,0188679245283019;3,23689433037088;0,061073477931526;2016-12-08
BUSINESS OF THE HOUSE 2016-12-08;autumn;1;0,0188679245283019;2,89394957924405;0,0546028222498877;2016-12-08
BUSINESS OF THE HOUSE 2016-12-08;emission;1;0,0188679245283019;2,63905732961526;0,0497935345210426;2016-12-08
BUSINESS OF THE HOUSE 2016-12-08;performance;1;0,0188679245283019;2,61436471702489;0,0493276361702809;2016-12-08
BUSINESS OF THE HOUSE 2016-12-08;improved;1;0,0188679245283019;2,59026716544583;0,0488729653857703;2016-12-08
BUSINESS OF THE HOUSE 2016-12-08;commercial;1;0,0188679245283019;2,52127429395888;0,0475712130935637;2016-12-08
BUSINESS OF THE HOUSE 2016-12-08;binding;1;0,0188679245283019;2,37669306514777;0,0448432653801466;2016-12-08
BUSINESS OF THE HOUSE 2016-12-08;played;1;0,0188679245283019;2,37669306514777;0,0448432653801466;2016-12-08
BUSINESS OF THE HOUSE 2016-12-08;electric;1;0,0188679245283019;2,25039933982348;0,0424603649023297;2016-12-08
BUSINESS OF THE HOUSE 2016-12-08;objectives;1;0,0188679245283019;2,25039933982348;0,0424603649023297;2016-12-08
BUSINESS OF THE HOUSE 2016-12-08;technologies;1;0,0188679245283019;2,21706291955588;0,0418313758406771;2016-12-08
BUSINESS OF THE HOUSE 2016-12-08;vehicles;1;0,0188679245283019;2,18480205733766;0,0412226803271257;2016-12-08
BUSINESS OF THE HOUSE 2016-12-08;improving;1;0,0188679245283019;2,12324416433823;0,0400612106478911;2016-12-08
BUSINESS OF THE HOUSE 2017-03-30;debates.the;1;0,025;5,22932449506109;0,130733112376527;2017-03-30
BUSINESS OF THE HOUSE 2017-03-30;initiate;1;0,025;5,22932449506109;0,130733112376527;2017-03-30
BUSINESS OF THE HOUSE 2017-03-30;sources;2;0,05;2,47778918201914;0,123889459100957;2017-03-30
BUSINESS OF THE HOUSE 2017-03-30;decommissioning;1;0,025;4,24849524204936;0,106212381051234;2017-03-30
BUSINESS OF THE HOUSE 2017-03-30;nuclear;2;0,05;1,92121753646494;0,0960608768232471;2017-03-30
BUSINESS OF THE HOUSE 2017-03-30;advise;1;0,025;3,43756502583303;0,0859391256458258;2017-03-30
BUSINESS OF THE HOUSE 2017-03-30;mix;1;0,025;3,43756502583303;0,0859391256458258;2017-03-30
BUSINESS OF THE HOUSE 2017-03-30;hall;1;0,025;3,3322045101752;0,0833051127543801;2017-03-30
BUSINESS OF THE HOUSE 2017-03-30;broad;1;0,025;3,10906095886099;0,0777265239715249;2017-03-30
BUSINESS OF THE HOUSE 2017-03-30;responded;1;0,025;3,06984024570771;0,0767460061426928;2017-03-30
BUSINESS OF THE HOUSE 2017-03-30;energy;4;0,1;0,72951482473082;0,072951482473082;2017-03-30
BUSINESS OF THE HOUSE 2017-03-30;monday;1;0,025;2,77258872223978;0,0693147180559945;2017-03-30
BUSINESS OF THE HOUSE 2017-03-30;rely;1;0,025;2,66437513759955;0,0666093784399887;2017-03-30
BUSINESS OF THE HOUSE 2017-03-30;add;1;0,025;2,32060359849672;0,0580150899624181;2017-03-30
BUSINESS OF THE HOUSE 2017-03-30;westminster;1;0,025;2,30258509299405;0,0575646273248512;2017-03-30
BUSINESS OF THE HOUSE 2017-09-14;outperformed;1;0,0169491525423729;4,71849887129509;0,0799745571405948;2017-09-14
BUSINESS OF THE HOUSE 2017-09-14;stakeholder;1;0,0169491525423729;4,71849887129509;0,0799745571405948;2017-09-14
BUSINESS OF THE HOUSE 2017-09-14;offshore;2;0,0338983050847458;2,35764487017707;0,0799201650907482;2017-09-14
BUSINESS OF THE HOUSE 2017-09-14;delighted;2;0,0338983050847458;2,16905370036952;0,0735272440803228;2017-09-14
BUSINESS OF THE HOUSE 2017-09-14;wind;2;0,0338983050847458;1,95848893126217;0,0663894552970228;2017-09-14
BUSINESS OF THE HOUSE 2017-09-14;compete;1;0,0169491525423729;3,76298742626766;0,0637794479028417;2017-09-14
BUSINESS OF THE HOUSE 2017-09-14;urging;1;0,0169491525423729;3,76298742626766;0,0637794479028417;2017-09-14
BUSINESS OF THE HOUSE 2017-09-14;payers;1;0,0169491525423729;3,68887945411394;0,0625233805782023;2017-09-14
BUSINESS OF THE HOUSE 2017-09-14;closest;1;0,0169491525423729;3,55534806148941;0,0602601366354138;2017-09-14
BUSINESS OF THE HOUSE 2017-09-14;lady;2;0,0338983050847458;1,69320779549956;0,0573968744237139;2017-09-14
BUSINESS OF THE HOUSE 2017-09-14;counterparts;1;0,0169491525423729;3,38349780456275;0,0573474204163179;2017-09-14
BUSINESS OF THE HOUSE 2017-09-14;developers;1;0,0169491525423729;3,3322045101752;0,0564780425453424;2017-09-14
BUSINESS OF THE HOUSE 2017-09-14;raises;1;0,0169491525423729;3,3322045101752;0,0564780425453424;2017-09-14
BUSINESS OF THE HOUSE 2017-09-14;meetings;1;0,0169491525423729;3,10906095886099;0,0526959484552711;2017-09-14
BUSINESS OF THE HOUSE 2017-09-14;contracts;1;0,0169491525423729;2,89394957924405;0,0490499928685432;2017-09-14
BUSINESS OF THE HOUSE 2017-10-26;leader;12;0,0266666666666667;1,53214623813245;0,0408572330168654;2017-10-26
BUSINESS OF THE HOUSE 2017-10-26;resolutions;4;0,00888888888888889;4,38202663467388;0,0389513478637678;2017-10-26
BUSINESS OF THE HOUSE 2017-10-26;house;23;0,0511111111111111;0,575364144903562;0,0294075007395154;2017-10-26
BUSINESS OF THE HOUSE 2017-10-26;tiers;2;0,00444444444444444;6,32793678372919;0,0281241634832409;2017-10-26
BUSINESS OF THE HOUSE 2017-10-26;writing;3;0,00666666666666667;3,68887945411394;0,0245925296940929;2017-10-26
BUSINESS OF THE HOUSE 2017-10-26;refunds;2;0,00444444444444444;5,22932449506109;0,0232414422002715;2017-10-26
BUSINESS OF THE HOUSE 2017-10-26;students;3;0,00666666666666667;2,96064095374272;0,0197376063582848;2017-10-26
BUSINESS OF THE HOUSE 2017-10-26;days;5;0,0111111111111111;1,76358859226136;0,019595428802904;2017-10-26
BUSINESS OF THE HOUSE 2017-10-26;options;3;0,00666666666666667;2,92673940206704;0,0195115960137803;2017-10-26
BUSINESS OF THE HOUSE 2017-10-26;pm;2;0,00444444444444444;4,02535169073515;0,0178904519588229;2017-10-26
BUSINESS OF THE HOUSE 2017-10-26;universities;3;0,00666666666666667;2,59026716544583;0,0172684477696388;2017-10-26
BUSINESS OF THE HOUSE 2017-10-26;letter;3;0,00666666666666667;2,54374714981093;0,0169583143320729;2017-10-26
BUSINESS OF THE HOUSE 2017-10-26;business;7;0,0155555555555556;1,05493722516545;0,0164101346136847;2017-10-26
BUSINESS OF THE HOUSE 2017-10-26;march;3;0,00666666666666667;2,28488551589464;0,0152325701059643;2017-10-26
BUSINESS OF THE HOUSE 2017-10-26;discussions;3;0,00666666666666667;2,23359222150709;0,0148906148100473;2017-10-26
BUSINESS OF THE HOUSE 2017-11-02;instinctively;1;0,0169491525423729;6,32793678372919;0,107253165825919;2017-11-02
BUSINESS OF THE HOUSE 2017-11-02;weighing;1;0,0169491525423729;5,63478960316925;0,0955049085282924;2017-11-02
BUSINESS OF THE HOUSE 2017-11-02;fracking;2;0,0338983050847458;2,66437513759955;0,090317801274561;2017-11-02
BUSINESS OF THE HOUSE 2017-11-02;dilemma;1;0,0169491525423729;5,22932449506109;0,0886326185603574;2017-11-02
BUSINESS OF THE HOUSE 2017-11-02;gas;3;0,0508474576271186;1,71281626688794;0,0870923525536238;2017-11-02
BUSINESS OF THE HOUSE 2017-11-02;strong;3;0,0508474576271186;1,64580555660498;0,0836850283019479;2017-11-02
BUSINESS OF THE HOUSE 2017-11-02;views;2;0,0338983050847458;2,43611648561857;0,0825802198514769;2017-11-02
BUSINESS OF THE HOUSE 2017-11-02;transition;2;0,0338983050847458;2,25039933982348;0,0762847233838466;2017-11-02
BUSINESS OF THE HOUSE 2017-11-02;depending;1;0,0169491525423729;4,38202663467388;0,0742716378758285;2017-11-02
BUSINESS OF THE HOUSE 2017-11-02;agreeing;1;0,0169491525423729;4,02535169073515;0,0682262998429686;2017-11-02
BUSINESS OF THE HOUSE 2017-11-02;involve;1;0,0169491525423729;3,61988658262699;0,0613540098750336;2017-11-02
BUSINESS OF THE HOUSE 2017-11-02;assess;1;0,0169491525423729;3,55534806148941;0,0602601366354138;2017-11-02
BUSINESS OF THE HOUSE 2017-11-02;economics;1;0,0169491525423729;3,19244256780005;0,0541091960644075;2017-11-02
BUSINESS OF THE HOUSE 2017-11-02;negative;1;0,0169491525423729;2,86220088092947;0,0485118793377876;2017-11-02
BUSINESS OF THE HOUSE 2017-11-02;imperative;1;0,0169491525423729;2,83142922226271;0,047990325801063;2017-11-02
BUSINESS OF THE HOUSE 2017-11-16;ryedale;1;0,0185185185185185;5,63478960316925;0,104347955614245;2017-11-16
BUSINESS OF THE HOUSE 2017-11-16;bonn;1;0,0185185185185185;4,9416424226093;0,0915118967149871;2017-11-16
BUSINESS OF THE HOUSE 2017-11-16;fostering;1;0,0185185185185185;4,9416424226093;0,0915118967149871;2017-11-16
BUSINESS OF THE HOUSE 2017-11-16;imminent;1;0,0185185185185185;4,38202663467388;0,0811486413828496;2017-11-16
BUSINESS OF THE HOUSE 2017-11-16;shout;1;0,0185185185185185;4,38202663467388;0,0811486413828496;2017-11-16
BUSINESS OF THE HOUSE 2017-11-16;light;2;0,037037037037037;2,07944154167984;0,0770163533955495;2017-11-16
BUSINESS OF THE HOUSE 2017-11-16;perry;1;0,0185185185185185;3,84303013394119;0,0711672247026147;2017-11-16
BUSINESS OF THE HOUSE 2017-11-16;claire;1;0,0185185185185185;3,76298742626766;0,06968495233829;2017-11-16
BUSINESS OF THE HOUSE 2017-11-16;devizes;1;0,0185185185185185;3,68887945411394;0,0683125824835914;2017-11-16
BUSINESS OF THE HOUSE 2017-11-16;met;2;0,037037037037037;1,79533729057594;0,0664939737250348;2017-11-16
BUSINESS OF THE HOUSE 2017-11-16;compatible;1;0,0185185185185185;3,49472343967298;0,0647171007346848;2017-11-16
BUSINESS OF THE HOUSE 2017-11-16;tests;1;0,0185185185185185;3,38349780456275;0,0626573667511621;2017-11-16
BUSINESS OF THE HOUSE 2017-11-16;lots;1;0,0185185185185185;3,19244256780005;0,059119306811112;2017-11-16
BUSINESS OF THE HOUSE 2017-11-16;yorkshire;1;0,0185185185185185;3,06984024570771;0,0568488934390317;2017-11-16
BUSINESS OF THE HOUSE 2017-11-16;field;1;0,0185185185185185;2,71701887108497;0,0503151642793513;2017-11-16
BUSINESS OF THE HOUSE 2018-03-06;corrupt;1;0,0238095238095238;6,32793678372919;0,150665161517362;2018-03-06
BUSINESS OF THE HOUSE 2018-03-06;jails;1;0,0238095238095238;6,32793678372919;0,150665161517362;2018-03-06
BUSINESS OF THE HOUSE 2018-03-06;secular;1;0,0238095238095238;6,32793678372919;0,150665161517362;2018-03-06
BUSINESS OF THE HOUSE 2018-03-06;tortured;1;0,0238095238095238;6,32793678372919;0,150665161517362;2018-03-06
BUSINESS OF THE HOUSE 2018-03-06;malignant;1;0,0238095238095238;5,63478960316925;0,134161657218315;2018-03-06
BUSINESS OF THE HOUSE 2018-03-06;mohamed;1;0,0238095238095238;5,63478960316925;0,134161657218315;2018-03-06
BUSINESS OF THE HOUSE 2018-03-06;nasheed;1;0,0238095238095238;5,22932449506109;0,124507726072883;2018-03-06
BUSINESS OF THE HOUSE 2018-03-06;sadness;1;0,0238095238095238;5,22932449506109;0,124507726072883;2018-03-06
BUSINESS OF THE HOUSE 2018-03-06;elected;2;0,0476190476190476;2,43611648561857;0,116005546934218;2018-03-06
BUSINESS OF THE HOUSE 2018-03-06;underwater;1;0,0238095238095238;4,71849887129509;0,112345211221312;2018-03-06
BUSINESS OF THE HOUSE 2018-03-06;famously;1;0,0238095238095238;4,53617731450114;0,108004221773837;2018-03-06
BUSINESS OF THE HOUSE 2018-03-06;abused;1;0,0238095238095238;4,38202663467388;0,104333967492235;2018-03-06
BUSINESS OF THE HOUSE 2018-03-06;democratically;1;0,0238095238095238;4,38202663467388;0,104333967492235;2018-03-06
BUSINESS OF THE HOUSE 2018-03-06;maldives;1;0,0238095238095238;4,13071220639298;0,0983502906284042;2018-03-06
BUSINESS OF THE HOUSE 2018-03-06;tremendous;1;0,0238095238095238;4,13071220639298;0,0983502906284042;2018-03-06
BUSINESS OF THE HOUSE 2018-06-25;heathrow;49;0,0169082125603865;3,43756502583303;0,0581230801469353;2018-06-25
BUSINESS OF THE HOUSE 2018-06-25;nps;26;0,00897170462387854;5,22932449506109;0,0469159547521008;2018-06-25
BUSINESS OF THE HOUSE 2018-06-25;runway;28;0,00966183574879227;3,84303013394119;0,037130725931799;2018-06-25
BUSINESS OF THE HOUSE 2018-06-25;expansion;32;0,0110420979986197;3,06984024570771;0,0338974768332115;2018-06-25
BUSINESS OF THE HOUSE 2018-06-25;airports;23;0,00793650793650794;3,84303013394119;0,0305002391582634;2018-06-25
BUSINESS OF THE HOUSE 2018-06-25;airport;22;0,00759144237405107;2,99573227355399;0,0227419289227701;2018-06-25
BUSINESS OF THE HOUSE 2018-06-25;aviation;21;0,0072463768115942;3,03209991772487;0,0219717385342382;2018-06-25
BUSINESS OF THE HOUSE 2018-06-25;slough;11;0,00379572118702553;5,63478960316925;0,0213880902811807;2018-06-25
BUSINESS OF THE HOUSE 2018-06-25;noise;15;0,005175983436853;3,55534806148941;0,0184024226785166;2018-06-25
BUSINESS OF THE HOUSE 2018-06-25;transport;30;0,010351966873706;1,73281693359461;0,0179380634947682;2018-06-25
BUSINESS OF THE HOUSE 2018-06-25;air;24;0,0082815734989648;1,73281693359461;0,0143504507958145;2018-06-25
BUSINESS OF THE HOUSE 2018-06-25;passengers;10;0,00345065562456867;3,76298742626766;0,0129847737276317;2018-06-25
BUSINESS OF THE HOUSE 2018-06-25;surface;10;0,00345065562456867;3,68887945411394;0,0127290526366941;2018-06-25
BUSINESS OF THE HOUSE 2018-06-25;rail;13;0,00448585231193927;2,77258872223978;0,0124374235297161;2018-06-25
BUSINESS OF THE HOUSE 2018-06-25;regional;13;0,00448585231193927;2,63905732961526;0,0118384214233949;2018-06-25
BUSINESS OF THE HOUSE 2018-10-11;easter;5;0,00936329588014981;4,24849524204936;0,0397799179967168;2018-10-11
BUSINESS OF THE HOUSE 2018-10-11;dates;5;0,00936329588014981;3,61988658262699;0,0338940691257208;2018-10-11
BUSINESS OF THE HOUSE 2018-10-11;pc;3;0,00561797752808989;5,63478960316925;0,0316561213661194;2018-10-11
BUSINESS OF THE HOUSE 2018-10-11;universal;5;0,00936329588014981;2,92673940206704;0,0274039269856464;2018-10-11
BUSINESS OF THE HOUSE 2018-10-11;leader;9;0,0168539325842697;1,53214623813245;0,0258226894067267;2018-10-11
BUSINESS OF THE HOUSE 2018-10-11;lady;8;0,0149812734082397;1,69320779549956;0,0253664089213417;2018-10-11
BUSINESS OF THE HOUSE 2018-10-11;credit;5;0,00936329588014981;2,69035062400281;0,025190548913884;2018-10-11
BUSINESS OF THE HOUSE 2018-10-11;frigate;2;0,00374531835205993;6,32793678372919;0,023700137766776;2018-10-11
BUSINESS OF THE HOUSE 2018-10-11;recesses;2;0,00374531835205993;6,32793678372919;0,023700137766776;2018-10-11
BUSINESS OF THE HOUSE 2018-10-11;trouper;2;0,00374531835205993;6,32793678372919;0,023700137766776;2018-10-11
BUSINESS OF THE HOUSE 2018-10-11;statistics;4;0,00749063670411985;2,99573227355399;0,0224399421239999;2018-10-11
BUSINESS OF THE HOUSE 2018-10-11;prime;10;0,0187265917602996;1,12943975246337;0,0211505571622354;2018-10-11
BUSINESS OF THE HOUSE 2018-10-11;inquest;2;0,00374531835205993;5,63478960316925;0,0211040809107463;2018-10-11
BUSINESS OF THE HOUSE 2018-10-11;invited;3;0,00561797752808989;3,55534806148941;0,0199738655139855;2018-10-11
BUSINESS OF THE HOUSE 2018-10-11;palmer;2;0,00374531835205993;5,22932449506109;0,0195854850002288;2018-10-11
BUSINESS OF THE HOUSE 2018-12-06;seahorses;25;0,0223613595706619;5,63478960316925;0,126001556421495;2018-12-06
BUSINESS OF THE HOUSE 2018-12-06;wildlife;17;0,0152057245080501;2,99573227355399;0,0455522796515365;2018-12-06
BUSINESS OF THE HOUSE 2018-12-06;seahorse;8;0,00715563506261181;6,32793678372919;0,0452804063236436;2018-12-06
BUSINESS OF THE HOUSE 2018-12-06;species;16;0,0143112701252236;2,77258872223978;0,0396792661501221;2018-12-06
BUSINESS OF THE HOUSE 2018-12-06;illegal;10;0,00894454382826476;3,06984024570771;0,0274583206235037;2018-12-06
BUSINESS OF THE HOUSE 2018-12-06;trade;19;0,016994633273703;1,40795585790107;0,0239276934705906;2018-12-06
BUSINESS OF THE HOUSE 2018-12-06;endangered;5;0,00447227191413238;4,38202663467388;0,019597614645232;2018-12-06
BUSINESS OF THE HOUSE 2018-12-06;seizures;3;0,00268336314847943;6,32793678372919;0,0169801523713664;2018-12-06
BUSINESS OF THE HOUSE 2018-12-06;marine;7;0,00626118067978533;2,4992953872401;0,0156485399916643;2018-12-06
BUSINESS OF THE HOUSE 2018-12-06;fish;5;0,00447227191413238;3,49472343967298;0,0156293534869096;2018-12-06
BUSINESS OF THE HOUSE 2018-12-06;bred;3;0,00268336314847943;5,63478960316925;0,0151201867705794;2018-12-06
BUSINESS OF THE HOUSE 2018-12-06;deal;16;0,0143112701252236;1,00006061493961;0,0143121376019981;2018-12-06
BUSINESS OF THE HOUSE 2018-12-06;supranational;3;0,00268336314847943;5,22932449506109;0,0140321766414877;2018-12-06
BUSINESS OF THE HOUSE 2018-12-06;crime;6;0,00536672629695885;2,54374714981093;0,0136515947217045;2018-12-06
BUSINESS OF THE HOUSE 2018-12-06;online;5;0,00447227191413238;2,96064095374272;0,0132407913852537;2018-12-06
BUSINESS OF THE HOUSE 2019-02-14;pwc;1;0,012987012987013;5,63478960316925;0,0731790857554448;2019-02-14
BUSINESS OF THE HOUSE 2019-02-14;shockingly;1;0,012987012987013;4,9416424226093;0,0641771743196013;2019-02-14
BUSINESS OF THE HOUSE 2019-02-14;aware;2;0,025974025974026;1,78464200145919;0,0463543377002387;2019-02-14
BUSINESS OF THE HOUSE 2019-02-14;speaks;1;0,012987012987013;3,55534806148941;0,0461733514479145;2019-02-14
BUSINESS OF THE HOUSE 2019-02-14;threat;2;0,025974025974026;1,74296930505862;0,0452719300015227;2019-02-14
BUSINESS OF THE HOUSE 2019-02-14;raises;1;0,012987012987013;3,3322045101752;0,0432753832490286;2019-02-14
BUSINESS OF THE HOUSE 2019-02-14;decarbonising;1;0,012987012987013;3,10906095886099;0,0403774150501428;2019-02-14
BUSINESS OF THE HOUSE 2019-02-14;leads;1;0,012987012987013;2,96064095374272;0,0384498825161392;2019-02-14
BUSINESS OF THE HOUSE 2019-02-14;deep;1;0,012987012987013;2,86220088092947;0,037171440012071;2019-02-14
BUSINESS OF THE HOUSE 2019-02-14;urgently;1;0,012987012987013;2,86220088092947;0,037171440012071;2019-02-14
BUSINESS OF THE HOUSE 2019-02-14;committed;2;0,025974025974026;1,43009698377828;0,0371453762020333;2019-02-14
BUSINESS OF THE HOUSE 2019-02-14;tomorrow;1;0,012987012987013;2,83142922226271;0,036771808081334;2019-02-14
BUSINESS OF THE HOUSE 2019-02-14;g20;1;0,012987012987013;2,74441784527308;0,0356417901983518;2019-02-14
BUSINESS OF THE HOUSE 2019-02-14;listening;1;0,012987012987013;2,74441784527308;0,0356417901983518;2019-02-14
BUSINESS OF THE HOUSE 2019-02-14;strike;1;0,012987012987013;2,74441784527308;0,0356417901983518;2019-02-14
BUSINESS OF THE HOUSE 2019-03-07;leader;10;0,0234192037470726;1,53214623813245;0,0358816449211347;2019-03-07
BUSINESS OF THE HOUSE 2019-03-07;exiting;4;0,00936768149882904;3,23689433037088;0,0303221951322799;2019-03-07
BUSINESS OF THE HOUSE 2019-03-07;yesterday;5;0,0117096018735363;1,99720344344286;0,0233864571831717;2019-03-07
BUSINESS OF THE HOUSE 2019-03-07;police;4;0,00936768149882904;2,30258509299405;0,0215698837751199;2019-03-07
BUSINESS OF THE HOUSE 2019-03-07;house;16;0,0374707259953162;0,575364144903562;0,0215593122212107;2019-03-07
BUSINESS OF THE HOUSE 2019-03-07;discriminatory;2;0,00468384074941452;4,53617731450114;0,0212467321522302;2019-03-07
BUSINESS OF THE HOUSE 2019-03-07;caribbean;2;0,00468384074941452;4,38202663467388;0,0205247149165053;2019-03-07
BUSINESS OF THE HOUSE 2019-03-07;easter;2;0,00468384074941452;4,24849524204936;0,0198992751384045;2019-03-07
BUSINESS OF THE HOUSE 2019-03-07;tuesday;2;0,00468384074941452;3,93004151093082;0,0184076885757884;2019-03-07
BUSINESS OF THE HOUSE 2019-03-07;court;3;0,00702576112412178;2,61436471702489;0,0183679019931491;2019-03-07
BUSINESS OF THE HOUSE 2019-03-07;crime;3;0,00702576112412178;2,54374714981093;0,0178717598347372;2019-03-07
BUSINESS OF THE HOUSE 2019-03-07;judgment;2;0,00468384074941452;3,68887945411394;0,0172781239068568;2019-03-07
BUSINESS OF THE HOUSE 2019-03-07;home;5;0,0117096018735363;1,46812437936752;0,0171911519832263;2019-03-07
BUSINESS OF THE HOUSE 2019-03-07;secretary;10;0,0234192037470726;0,722134717433197;0,0169118200804028;2019-03-07
BUSINESS OF THE HOUSE 2019-03-07;commissioner;2;0,00468384074941452;3,55534806148941;0,016652684128756;2019-03-07
BUSINESS OF THE HOUSE 2019-03-21;interserve;5;0,00548847420417124;6,32793678372919;0,034730717803124;2019-03-21
BUSINESS OF THE HOUSE 2019-03-21;outsourcing;3;0,00329308452250274;6,32793678372919;0,0208384306818744;2019-03-21
BUSINESS OF THE HOUSE 2019-03-21;prime;15;0,0164654226125137;1,12943975246337;0,0185967028396823;2019-03-21
BUSINESS OF THE HOUSE 2019-03-21;contemplating;3;0,00329308452250274;5,63478960316925;0,018555838429756;2019-03-21
BUSINESS OF THE HOUSE 2019-03-21;leader;11;0,0120746432491767;1,53214623813245;0,0185001192310176;2019-03-21
BUSINESS OF THE HOUSE 2019-03-21;meaningful;5;0,00548847420417124;2,96064095374272;0,0162494015024299;2019-03-21
